Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
20240430_072512
/home/paperspace/Desktop/Let-The-Quantum-Creep-In/scripts
Using device cuda
Training Config:
{'framework': 'torch', 'batch_size': 200, 'learning_rate': '5e-4', 'steps': 50, 'print_every_percent': 0.2, 'reps': 5}
____Training with replacement_lvl = 0____
====Training on MNIST====
----Training with rep = 0----
Number of train batches = 300, Number of test batches = 50
Print every train batch = 60, Print every test batch = 10
Training at step=0, batch=0, train loss = 2.2990, train acc = 0.1600, time = 0.2703 seconds
Training at step=27, batch=150, train loss = 1.5387, train acc = 0.4850, time = 0.0022 seconds
Training at step=27, batch=200, train loss = 1.5103, train acc = 0.4600, time = 0.0021 seconds
Testing at step=27, batch=0, test loss = 1.7417, test acc = 0.4250, time = 0.0012 seconds
Testing at step=27, batch=10, test loss = 1.6726, test acc = 0.4400, time = 0.0013 seconds
Testing at step=27, batch=20, test loss = 1.7719, test acc = 0.3900, time = 0.0013 seconds
Testing at step=27, batch=30, test loss = 1.6705, test acc = 0.4500, time = 0.0013 seconds
Testing at step=27, batch=40, test loss = 1.7765, test acc = 0.3950, time = 0.0012 seconds
Step 27 finished in 5.9158 seconds, Train loss = 1.5534, Test loss = 1.8194; Train Acc = 0.4720, Test Acc = 0.3795
Training at step=28, batch=0, train loss = 1.5401, train acc = 0.4700, time = 0.0024 seconds
Training at step=28, batch=50, train loss = 1.5027, train acc = 0.4300, time = 0.0021 seconds
Training at step=28, batch=100, train loss = 1.6793, train acc = 0.4200, time = 0.0022 seconds
Training at step=28, batch=150, train loss = 1.6522, train acc = 0.4700, time = 0.0021 seconds
Training at step=28, batch=200, train loss = 1.5379, train acc = 0.4350, time = 0.0022 seconds
Testing at step=28, batch=0, test loss = 1.9204, test acc = 0.3400, time = 0.0013 seconds
Testing at step=28, batch=10, test loss = 1.7510, test acc = 0.4000, time = 0.0012 seconds
Testing at step=28, batch=20, test loss = 1.7901, test acc = 0.4000, time = 0.0013 seconds
Testing at step=28, batch=30, test loss = 1.6143, test acc = 0.4600, time = 0.0013 seconds
Testing at step=28, batch=40, test loss = 1.7079, test acc = 0.3950, time = 0.0012 seconds
Step 28 finished in 5.9165 seconds, Train loss = 1.5505, Test loss = 1.8156; Train Acc = 0.4711, Test Acc = 0.3871
Training at step=29, batch=0, train loss = 1.4015, train acc = 0.5050, time = 0.0024 seconds
Training at step=29, batch=50, train loss = 1.5432, train acc = 0.5600, time = 0.0021 seconds
Training at step=29, batch=100, train loss = 1.4568, train acc = 0.4900, time = 0.0021 seconds
Training at step=29, batch=150, train loss = 1.5785, train acc = 0.4700, time = 0.0022 seconds
Training at step=29, batch=200, train loss = 1.4791, train acc = 0.4750, time = 0.0022 seconds
Testing at step=29, batch=0, test loss = 1.8042, test acc = 0.3900, time = 0.0013 seconds
Testing at step=29, batch=10, test loss = 1.7825, test acc = 0.3650, time = 0.0012 seconds
Testing at step=29, batch=20, test loss = 1.9605, test acc = 0.3350, time = 0.0013 seconds
Testing at step=29, batch=30, test loss = 1.8518, test acc = 0.3750, time = 0.0012 seconds
Testing at step=29, batch=40, test loss = 1.8820, test acc = 0.3800, time = 0.0012 seconds
Step 29 finished in 5.9134 seconds, Train loss = 1.5476, Test loss = 1.8236; Train Acc = 0.4740, Test Acc = 0.3786
Training at step=30, batch=0, train loss = 1.3765, train acc = 0.5500, time = 0.0025 seconds
Training at step=30, batch=50, train loss = 1.4537, train acc = 0.5000, time = 0.0022 seconds
Training at step=30, batch=100, train loss = 1.5799, train acc = 0.5200, time = 0.0021 seconds
Training at step=30, batch=150, train loss = 1.5379, train acc = 0.4800, time = 0.0022 seconds
Training at step=30, batch=200, train loss = 1.5530, train acc = 0.4050, time = 0.0022 seconds
Testing at step=30, batch=0, test loss = 1.7130, test acc = 0.4300, time = 0.0013 seconds
Testing at step=30, batch=10, test loss = 1.9255, test acc = 0.3600, time = 0.0013 seconds
Testing at step=30, batch=20, test loss = 2.0075, test acc = 0.3550, time = 0.0013 seconds
Testing at step=30, batch=30, test loss = 1.8621, test acc = 0.3550, time = 0.0012 seconds
Testing at step=30, batch=40, test loss = 1.8860, test acc = 0.3850, time = 0.0012 seconds
Step 30 finished in 5.9121 seconds, Train loss = 1.5448, Test loss = 1.8294; Train Acc = 0.4751, Test Acc = 0.3780
Training at step=31, batch=0, train loss = 1.5022, train acc = 0.4450, time = 0.0023 seconds
Training at step=31, batch=50, train loss = 1.7038, train acc = 0.4550, time = 0.0021 seconds
Training at step=31, batch=100, train loss = 1.5411, train acc = 0.4450, time = 0.0021 seconds
Training at step=31, batch=150, train loss = 1.4944, train acc = 0.5200, time = 0.0021 seconds
Training at step=31, batch=200, train loss = 1.4564, train acc = 0.5350, time = 0.0021 seconds
Testing at step=31, batch=0, test loss = 1.7856, test acc = 0.3750, time = 0.0013 seconds
Testing at step=31, batch=10, test loss = 1.7746, test acc = 0.3400, time = 0.0013 seconds
Testing at step=31, batch=20, test loss = 1.8552, test acc = 0.3350, time = 0.0012 seconds
Testing at step=31, batch=30, test loss = 1.9267, test acc = 0.3550, time = 0.0013 seconds
Testing at step=31, batch=40, test loss = 1.9460, test acc = 0.3250, time = 0.0013 seconds
Step 31 finished in 5.9359 seconds, Train loss = 1.5416, Test loss = 1.8393; Train Acc = 0.4751, Test Acc = 0.3736
Training at step=32, batch=0, train loss = 1.4879, train acc = 0.5100, time = 0.0027 seconds
Training at step=32, batch=50, train loss = 1.6565, train acc = 0.4250, time = 0.0021 seconds
Training at step=32, batch=100, train loss = 1.5780, train acc = 0.5100, time = 0.0021 seconds
Training at step=32, batch=150, train loss = 1.5793, train acc = 0.4800, time = 0.0022 seconds
Training at step=32, batch=200, train loss = 1.4676, train acc = 0.5150, time = 0.0021 seconds
Testing at step=32, batch=0, test loss = 1.7372, test acc = 0.4200, time = 0.0013 seconds
Testing at step=32, batch=10, test loss = 1.7260, test acc = 0.4150, time = 0.0012 seconds
Testing at step=32, batch=20, test loss = 1.9857, test acc = 0.3800, time = 0.0012 seconds
Testing at step=32, batch=30, test loss = 1.9551, test acc = 0.3200, time = 0.0012 seconds
Testing at step=32, batch=40, test loss = 1.8497, test acc = 0.3800, time = 0.0013 seconds
Step 32 finished in 5.9398 seconds, Train loss = 1.5394, Test loss = 1.8370; Train Acc = 0.4772, Test Acc = 0.3799
Training at step=33, batch=0, train loss = 1.4483, train acc = 0.4800, time = 0.0023 seconds
Training at step=33, batch=50, train loss = 1.4438, train acc = 0.5000, time = 0.0021 seconds
Training at step=33, batch=100, train loss = 1.4159, train acc = 0.4650, time = 0.0022 seconds
Training at step=33, batch=150, train loss = 1.6421, train acc = 0.4350, time = 0.0022 seconds
Training at step=33, batch=200, train loss = 1.4432, train acc = 0.5050, time = 0.0021 seconds
Testing at step=33, batch=0, test loss = 1.8269, test acc = 0.3450, time = 0.0013 seconds
Testing at step=33, batch=10, test loss = 1.9029, test acc = 0.4050, time = 0.0012 seconds
Testing at step=33, batch=20, test loss = 1.6794, test acc = 0.4150, time = 0.0013 seconds
Testing at step=33, batch=30, test loss = 1.8790, test acc = 0.3250, time = 0.0012 seconds
Testing at step=33, batch=40, test loss = 1.9377, test acc = 0.3450, time = 0.0013 seconds
Step 33 finished in 5.9335 seconds, Train loss = 1.5373, Test loss = 1.8364; Train Acc = 0.4726, Test Acc = 0.3770
Training at step=34, batch=0, train loss = 1.4182, train acc = 0.5400, time = 0.0024 seconds
Training at step=34, batch=50, train loss = 1.5080, train acc = 0.4800, time = 0.0022 seconds
Training at step=34, batch=100, train loss = 1.6577, train acc = 0.3950, time = 0.0021 seconds
Training at step=34, batch=150, train loss = 1.5524, train acc = 0.4750, time = 0.0021 seconds
Training at step=34, batch=200, train loss = 1.6405, train acc = 0.4550, time = 0.0021 seconds
Testing at step=34, batch=0, test loss = 1.7921, test acc = 0.4000, time = 0.0013 seconds
Testing at step=34, batch=10, test loss = 1.7394, test acc = 0.3750, time = 0.0013 seconds
Testing at step=34, batch=20, test loss = 1.9613, test acc = 0.3400, time = 0.0013 seconds
Testing at step=34, batch=30, test loss = 1.7863, test acc = 0.3550, time = 0.0012 seconds
Testing at step=34, batch=40, test loss = 1.7360, test acc = 0.4150, time = 0.0012 seconds
Step 34 finished in 5.9085 seconds, Train loss = 1.5333, Test loss = 1.8439; Train Acc = 0.4772, Test Acc = 0.3728
Training at step=35, batch=0, train loss = 1.4587, train acc = 0.5550, time = 0.0024 seconds
Training at step=35, batch=50, train loss = 1.5835, train acc = 0.4700, time = 0.0022 seconds
Training at step=35, batch=100, train loss = 1.4883, train acc = 0.5150, time = 0.0021 seconds
Training at step=35, batch=150, train loss = 1.4559, train acc = 0.5200, time = 0.0021 seconds
Training at step=35, batch=200, train loss = 1.5537, train acc = 0.4850, time = 0.0021 seconds
Testing at step=35, batch=0, test loss = 2.0938, test acc = 0.2900, time = 0.0014 seconds
Testing at step=35, batch=10, test loss = 1.9118, test acc = 0.3050, time = 0.0014 seconds
Testing at step=35, batch=20, test loss = 1.6314, test acc = 0.4600, time = 0.0014 seconds
Testing at step=35, batch=30, test loss = 1.9494, test acc = 0.3150, time = 0.0014 seconds
Testing at step=35, batch=40, test loss = 1.7833, test acc = 0.3800, time = 0.0014 seconds
Step 35 finished in 5.9494 seconds, Train loss = 1.5298, Test loss = 1.8495; Train Acc = 0.4772, Test Acc = 0.3735
Training at step=36, batch=0, train loss = 1.6592, train acc = 0.4300, time = 0.0027 seconds
Training at step=36, batch=50, train loss = 1.4705, train acc = 0.5350, time = 0.0021 seconds
Training at step=36, batch=100, train loss = 1.5502, train acc = 0.4800, time = 0.0021 seconds
Training at step=36, batch=150, train loss = 1.5716, train acc = 0.4550, time = 0.0021 seconds
Training at step=36, batch=200, train loss = 1.5166, train acc = 0.4550, time = 0.0022 seconds
Testing at step=36, batch=0, test loss = 1.9728, test acc = 0.3400, time = 0.0012 seconds
Testing at step=36, batch=10, test loss = 1.7741, test acc = 0.4000, time = 0.0013 seconds
Testing at step=36, batch=20, test loss = 1.9850, test acc = 0.3250, time = 0.0012 seconds
Testing at step=36, batch=30, test loss = 1.8688, test acc = 0.3700, time = 0.0013 seconds
Testing at step=36, batch=40, test loss = 1.8154, test acc = 0.3500, time = 0.0012 seconds
Step 36 finished in 5.9115 seconds, Train loss = 1.5275, Test loss = 1.8551; Train Acc = 0.4801, Test Acc = 0.3732
Training at step=37, batch=0, train loss = 1.3893, train acc = 0.5350, time = 0.0024 seconds
Training at step=37, batch=50, train loss = 1.5132, train acc = 0.5200, time = 0.0021 seconds
Training at step=37, batch=100, train loss = 1.4548, train acc = 0.4800, time = 0.0022 seconds
Training at step=37, batch=150, train loss = 1.6650, train acc = 0.4250, time = 0.0022 seconds
Training at step=37, batch=200, train loss = 1.5147, train acc = 0.5250, time = 0.0022 seconds
Testing at step=37, batch=0, test loss = 1.8332, test acc = 0.3700, time = 0.0013 seconds
Testing at step=37, batch=10, test loss = 1.7869, test acc = 0.4150, time = 0.0012 seconds
Testing at step=37, batch=20, test loss = 1.7916, test acc = 0.3950, time = 0.0013 seconds
Testing at step=37, batch=30, test loss = 2.0045, test acc = 0.3250, time = 0.0013 seconds
Testing at step=37, batch=40, test loss = 1.7537, test acc = 0.4200, time = 0.0012 seconds
Step 37 finished in 5.9029 seconds, Train loss = 1.5260, Test loss = 1.8538; Train Acc = 0.4807, Test Acc = 0.3756
Training at step=38, batch=0, train loss = 1.5666, train acc = 0.4500, time = 0.0024 seconds
Training at step=38, batch=50, train loss = 1.4902, train acc = 0.5050, time = 0.0022 seconds
Training at step=38, batch=100, train loss = 1.3506, train acc = 0.5350, time = 0.0021 seconds
Training at step=38, batch=150, train loss = 1.5904, train acc = 0.4100, time = 0.0021 seconds
Training at step=38, batch=200, train loss = 1.6121, train acc = 0.4800, time = 0.0021 seconds
Testing at step=38, batch=0, test loss = 1.9366, test acc = 0.3350, time = 0.0013 seconds
Testing at step=38, batch=10, test loss = 1.7481, test acc = 0.3450, time = 0.0013 seconds
Testing at step=38, batch=20, test loss = 1.8224, test acc = 0.3650, time = 0.0013 seconds
Testing at step=38, batch=30, test loss = 1.9177, test acc = 0.4000, time = 0.0013 seconds
Testing at step=38, batch=40, test loss = 1.7774, test acc = 0.3600, time = 0.0013 seconds
Step 38 finished in 5.9027 seconds, Train loss = 1.5231, Test loss = 1.8583; Train Acc = 0.4807, Test Acc = 0.3742
Training at step=39, batch=0, train loss = 1.2756, train acc = 0.5400, time = 0.0024 seconds
Training at step=39, batch=50, train loss = 1.5122, train acc = 0.5000, time = 0.0021 seconds
Training at step=39, batch=100, train loss = 1.5517, train acc = 0.4450, time = 0.0022 seconds
Training at step=39, batch=150, train loss = 1.5750, train acc = 0.4700, time = 0.0022 seconds
Training at step=39, batch=200, train loss = 1.4940, train acc = 0.4950, time = 0.0021 seconds
Testing at step=39, batch=0, test loss = 1.8774, test acc = 0.3250, time = 0.0013 seconds
Testing at step=39, batch=10, test loss = 1.8621, test acc = 0.3550, time = 0.0013 seconds
Testing at step=39, batch=20, test loss = 1.7371, test acc = 0.4150, time = 0.0012 seconds
Testing at step=39, batch=30, test loss = 2.0117, test acc = 0.3500, time = 0.0012 seconds
Testing at step=39, batch=40, test loss = 1.6667, test acc = 0.4350, time = 0.0012 seconds
Step 39 finished in 5.9157 seconds, Train loss = 1.5208, Test loss = 1.8608; Train Acc = 0.4809, Test Acc = 0.3712
Training at step=40, batch=0, train loss = 1.5328, train acc = 0.5100, time = 0.0024 seconds
Training at step=40, batch=50, train loss = 1.4365, train acc = 0.5400, time = 0.0021 seconds
Training at step=40, batch=100, train loss = 1.3886, train acc = 0.5150, time = 0.0022 seconds
Training at step=40, batch=150, train loss = 1.4266, train acc = 0.5150, time = 0.0021 seconds
Training at step=40, batch=200, train loss = 1.4330, train acc = 0.5200, time = 0.0021 seconds
Testing at step=40, batch=0, test loss = 1.8499, test acc = 0.3550, time = 0.0013 seconds
Testing at step=40, batch=10, test loss = 1.6364, test acc = 0.4000, time = 0.0012 seconds
Testing at step=40, batch=20, test loss = 1.9055, test acc = 0.3500, time = 0.0013 seconds
Testing at step=40, batch=30, test loss = 1.7972, test acc = 0.4050, time = 0.0013 seconds
Testing at step=40, batch=40, test loss = 1.9479, test acc = 0.3850, time = 0.0012 seconds
Step 40 finished in 5.9212 seconds, Train loss = 1.5174, Test loss = 1.8629; Train Acc = 0.4832, Test Acc = 0.3668
Training at step=41, batch=0, train loss = 1.5359, train acc = 0.4900, time = 0.0025 seconds
Training at step=41, batch=50, train loss = 1.4641, train acc = 0.5100, time = 0.0021 seconds
Training at step=41, batch=100, train loss = 1.4722, train acc = 0.5500, time = 0.0022 seconds
Training at step=41, batch=150, train loss = 1.4302, train acc = 0.4800, time = 0.0021 seconds
Training at step=41, batch=200, train loss = 1.5829, train acc = 0.4750, time = 0.0022 seconds
Testing at step=41, batch=0, test loss = 1.7486, test acc = 0.4050, time = 0.0013 seconds
Testing at step=41, batch=10, test loss = 1.9230, test acc = 0.3500, time = 0.0012 seconds
Testing at step=41, batch=20, test loss = 2.0023, test acc = 0.3400, time = 0.0013 seconds
Testing at step=41, batch=30, test loss = 1.8793, test acc = 0.3500, time = 0.0012 seconds
Testing at step=41, batch=40, test loss = 1.8057, test acc = 0.4250, time = 0.0013 seconds
Step 41 finished in 5.9171 seconds, Train loss = 1.5162, Test loss = 1.8635; Train Acc = 0.4826, Test Acc = 0.3744
Training at step=42, batch=0, train loss = 1.4410, train acc = 0.5100, time = 0.0024 seconds
Training at step=42, batch=50, train loss = 1.6500, train acc = 0.4100, time = 0.0022 seconds
Training at step=42, batch=100, train loss = 1.5088, train acc = 0.4750, time = 0.0021 seconds
Training at step=42, batch=150, train loss = 1.4641, train acc = 0.5450, time = 0.0022 seconds
Training at step=42, batch=200, train loss = 1.5525, train acc = 0.4750, time = 0.0021 seconds
Testing at step=42, batch=0, test loss = 1.8244, test acc = 0.3350, time = 0.0013 seconds
Testing at step=42, batch=10, test loss = 2.0230, test acc = 0.3350, time = 0.0012 seconds
Testing at step=42, batch=20, test loss = 1.8606, test acc = 0.3450, time = 0.0013 seconds
Testing at step=42, batch=30, test loss = 1.9170, test acc = 0.4350, time = 0.0013 seconds
Testing at step=42, batch=40, test loss = 1.8135, test acc = 0.4000, time = 0.0012 seconds
Step 42 finished in 5.9208 seconds, Train loss = 1.5131, Test loss = 1.8687; Train Acc = 0.4858, Test Acc = 0.3674
Training at step=43, batch=0, train loss = 1.5335, train acc = 0.4550, time = 0.0024 seconds
Training at step=43, batch=50, train loss = 1.4946, train acc = 0.4750, time = 0.0021 seconds
Training at step=43, batch=100, train loss = 1.5066, train acc = 0.5200, time = 0.0021 seconds
Training at step=43, batch=150, train loss = 1.5913, train acc = 0.4350, time = 0.0021 seconds
Training at step=43, batch=200, train loss = 1.5514, train acc = 0.4550, time = 0.0021 seconds
Testing at step=43, batch=0, test loss = 1.7554, test acc = 0.3900, time = 0.0013 seconds
Testing at step=43, batch=10, test loss = 1.8441, test acc = 0.3500, time = 0.0013 seconds
Testing at step=43, batch=20, test loss = 1.8811, test acc = 0.3750, time = 0.0012 seconds
